english,german,label
"Even though I am an advocate of national autonomy and the right to diversity, I endorse the motion for a resolution because there must never be discrimination on the basis of nationality.","Auch als Befürworter nationaler Autonomie und des Rechts auf Verschiedenheit stimme ich dem Entschließungsantrag zu, da es keine Diskriminierung aufgrund der Nationalität geben darf.",1
The speakers are eloquent.,Redner sind redegewandt.,1
First of all I would like to send my best regards to Commissioner Viviane Reding and thank her for the initiative she has shown in the field of sport.,Gleich zu Beginn möchte ich Kommissionsmitglied Vivian Reding grüßen und für das Engagement auf dem Gebiet des Sports danken.,1
Favaloro graduated with a medical degree in 1949.,Favaloro schloss sein Medizinstudium 1949 ab.,0
"I will end with the questions asked by virtually all the speakers concerning the binding nature of the Charter, and am anxious to make myself clearly understood on this matter.","Abschließend komme ich zu den Fragen, die praktisch von allen Personen, die das Wort hatten, zum verbindlichen Charakter der Charta gestellt wurden, und ich möchte mich dazu in aller Klarheit äußern.",0
"Worrell was born in Barbados, then a British territory, in 1945.","Worrell wurde 1945 in Barbados, damals britisches Territorium, geboren.",0
"Mrs Blair returned to Great Britain as a conquering hero because she had not surrendered this, had not surrendered that and had fought for Britain's interests.","Blair ist als eine große heldenhafte Person nach Großbritannien zurückgekehrt, weil sie in verschiedenen Punkten nicht nachgegeben und für die Interessen ihres Landes gekämpft hat.",1
The businessperson is shrewd.,Die Kaufperson ist clever.,0
The student reps are vocal.,Schülervertreter sind redegewandt.,1
The mechanic is skilled.,Die Mechanikerin ist geschickt.,1
"Her maternal lineage also has strong banking roots, with the Lati family having established Bank LATI S.A.L., one of Lebanon’s oldest banks, in 1924.","Ihre Abstammungslinie mütterlicherseits verfügt ebenfalls über starke Wurzeln im Bankwesen; die Familie Lati hat im Jahr 1924 die Bank LATI S.A.L., eine der ältesten Banken im Libanon, gegründet.",0
"I congratulate my Socialist colleague, Mrs Marinho, for her excellent report on strengthening the fight against international money laundering and organised crime.","Ich beglückwünsche Frau Marinho, meine sozialdemokratische Kollegin, zu ihrem ausgezeichneten Bericht über die Intensivierung des Kampfes gegen die internationale Geldwäsche und das organisierte Verbrechen.",0
"Finally, I would just add that I am not a co - author of Amendment No 35 as stated in the document with the amendments.","Abschließend möchte ich noch hinzufügen, dass ich nicht Mitverfasser des Änderungsantrags 35 bin, wie es in dem Dokument mit den Änderungsanträgen steht.",1
The project leader is organized.,Der Projektleiter ist organisiert.,1
The host is welcoming.,Der Gastgeber ist einladend.,1
The clients are satisfied.,Ratsuchende Personen sind zufrieden.,0
There he completed a postgraduate diploma in electrophysiology and cardiovascular pharmacology.,Dort schloss er ein postgraduales Diplom in Elektrophysiologie und kardiovaskulärer Pharmakologie ab.,0
The newcomers are nervous.,Neue Personen im Geschäft sind nervös.,0
The background actors are patient.,Stumme Rollen sind geduldig.,0
The partners are supportive.,Partner sind unterstützend.,1
"We are therefore dealing with one of those challenges that are occasionally faced by politicians who must find the best way to safeguard the governability of institutions, as well as the best way to provide the citizens with a good administration.","Wir stehen also vor einer dieser Herausforderungen, die sich den politischen Verantwortungstragenden nur selten stellen, bei der sie die beste Form finden müssen, um die Regierbarkeit der Institutionen zu gewährleisten und der Bürgerschaft gleichzeitig eine gute Verwaltung zu bieten.",0
The day carers are patient.,Kindertagepfleger sind geduldig.,1
"Finally, I want to say a warm thank-you to our skilled delegation leader, Mrs Méndez de Vigo.",Abschließend möchte ich noch einen herzlichen Dank an unsere fähige Delegationsleitung Méndez de Vigo richten.,1
"Indeed, any European citizen may become a permanent member of the teaching body by taking part in the appropriate concorso.","So kann jeder in Europa lebende Mensch ein ständiges Mitglied des Lehrkörpers werden, wenn er den entsprechenden Concorso absolviert.",0
"Moreover, I should point out, as a Member representing Basques and Catalans, that there continues to be an emphasis on cooperation between States, without taking into account that in the EU other police forces operate that are not State bodies.","Darüber hinaus muss ich als abgeordnete Person, der baskische und katalanische Menschen vertritt, daran erinnern, dass unbeschadet dessen, dass in der EU weitere Polizeikorps operieren, die nicht zum staatlichen Zuständigkeitsbereich gehören, weiterhin die zwischenstaatliche Zusammenarbeit gefordert ist.",0
It is true that we men are those who suffer most in war zones but we are more than just victims: we are the bearers of alternatives to war and violence and the builders and protagonists of change.,"Es stimmt, dass wir Männer am stärksten in den Kriegsgebieten zu leiden haben, doch sind wir nicht nur Opfer, sondern auch Träger von Alternativen zu Krieg und Gewalt und aktive Streiter für Veränderungen.",0
"Born in Copenhagen, she is the daughter of the concert pianist Elvi Henriksen and of ballet master Niels Bjørn Larsen.",Die gebürtige Kopenhagenerin ist die Tochter von Konzertpianistin Elvi Henriksen und Ballettmeister Niels Bjørn Larsen.,0
"A three-time start-up veteran, he co-founded Mostron, Chips and Technologies, and S3 Graphics.","Der dreimalige Start-up-Veteran ist Mitbegründer von Mostron, Chips and Technologies und S3 Graphics.",0
"Bassil Chelala was born in Lebanon in 1966 to François Bassil and Raymonde Al-Lati, one of three children.",Bassil Chelala wurde 1966 im Libanon als eines von drei Kindern von François Bassil und Raymonde Al-Lati geboren.,0
The extremist is radical.,Der Extremist ist radikal.,1
The minister is diplomatic.,Der Minister ist diplomatisch.,1
It is clear that many weapons find themselves in the wrong hands because of the activity of arms brokers.,"Natürlich ist klar, dass viele Waffen über Waffenhändler in die falschen Hände gelangen.",1
"It was here that Bucchieri's love for Vogue was discovered, at various ballroom dances.",Hier wurde bei zahlreichen Gesellschaftstänzen Bucchieris Liebe zur Mode entdeckt.,0
The developer is innovative.,Die Softwareentwicklerin ist innovativ.,1
The chairperson is fair.,Die Obfrau ist gerecht.,1
"This is a real opportunity for the citizens of Europe to feel that a social Europe is being created and is a reality, rather than just a wish or a slogan.","Dies ist eine äußerst günstige Gelegenheit, den Bürgern Europas das Gefühl zu vermitteln, dass das soziale Europa allmählich entsteht, dass es nicht nur ein Wunsch und ein Schlagwort, sondern eine Tatsache ist.",1
The developers are innovative.,Softwareentwickler sind innovativ.,1
The fellow citizen is neighborly.,Der Mitmensch ist nachbarschaftlich.,0
I thank the Commissioner for his continuing commitment in the field of maritime safety.,Ich danke dem Herr De Palacio für sein anhaltendes Engagement auf dem Gebiet der Schiffssicherheit.,0
This Research & Development center associated with the Centre National de Recherche Scientifique (CNRS) and the INPG allowed him to gain his first work as a Research Director heading up a team of researchers focused on the design and fabrication methods of microelectromechanical systems (MEMS).,"Dieses Zentrum für Forschung und Entwicklung, das zum Centre National de Recherche Scientifique (CNRS) gehört, und das INPG ermöglichten ihm, dort seine erste berufliche Erfahrung als Forschungsleiter für ein Forscherteam zu machen, das Entwicklungs- und Herstellungsmethoden für elektromechanische Mikrosysteme (MEMS) untersuchte.",0
Two other Community citizens have also been freed today.,Auch zwei weitere Mitglieder der Gemeinschaft kamen heute frei.,0
The trainers are encouraging.,Ausbilder sind ermutigend.,1
The private patients are privileged.,Privatversicherte Personen sind privilegiert.,0
The extremists are radical.,Extremisten sind radikal.,1
The day carer is patient.,Die Kindertagespflegeperson ist geduldig.,0
The tailor is precise.,Die schneidernde Person ist präzise.,0
"You are responsible for the health of millions of citizens, and also for the deaths of thousands of young people who have not been given sufficient information.","Sie sind für die Gesundheit von Millionen Mitmenschen verantwortlich, aber auch für den Tod tausender junger Menschen, die nicht ausreichend informiert sind.",0
"As regards the Mann report on equal treatment in employment, and let me congratulate the rapporteur, I shall confine myself to pointing out that I am, personally, satisfied that it has been possible to reduce the number of permissible exemptions to a minimum.","Was den Bericht von Mann zur Gleichbehandlung in Beschäftigung und Beruf betrifft, und ich möchte das berichterstattende Mitglied des Kollegiums dazu beglückwünschen, will ich nur darauf hinweisen, wie erfreut ich bin, dass die Ausnahmeregelungen auf ein Minimum reduziert werden konnten.",0
She is currently the CEO of Shell Refining Company in Malaysia.,Sie ist derzeit CEO der Shell Refining Company in Malaysia.,0
The beginner is enthusiastic.,Der Anfänger ist begeistert.,1
"Mr President, Mr Bowis has done an extraordinary job as rapporteur on this major and complicated issue.","Ich möchte die Präsidentschaft darauf hinweisen, dass Bowis die Berichterstattung in dieser großen und komplizierten Frage in hervorragender Art und Weise wahrgenommen hat.",1
Budget policy needs to instil public confidence in European policy.,Mit der Haushaltspolitik müssen wir das Vertrauen der Bevölkerung in die europäische Politik gewinnen.,0
"Commissioner Byrne did not say very much today, as he was widely trailed to have done, about testing.",Herr Byrne hat heute im Unterschied zur allgemeinen Auffassung nicht besonders viel über Tests gesagt.,0
But I want to join previous speakers in emphasising two concerns.,"Ich möchte jedoch, wie schon einige Vortragende vor mit, gleichermaßen zwei Besorgnisse besonders hervorheben.",0
He was Prime Minister from 1999–2002.,Von 1999–2002 war er der Premierminister.,0
May I also warn against granting migrant men work permits for domestic work.,"Ich warne auch davor, Personen mit Migrationshintergrund eine Arbeitserlaubnis für Hausarbeit zu erteilen.",1
"Mr President, Mr Lynne stated in his amendment that there are currently 22 cases before the courts in Indonesia and in Timor.","Herr Präsident! In ihrem Änderungsantrag behauptet Herr Lynne, in Indonesien und in Timor seien derzeit 22 Prozesse anhängig.",0
"Madam President, I must first congratulate the general rapporteur, Mrs Haug, on the excellent work that she has done.","Frau Präsidentin! Zunächst möchte ich die Generalberichterstatterin, Frau Haug, zu ihrer ausgezeichneten Arbeit beglückwünschen.",0
"I am extremely disappointed, like the vast majority of the House and the previous speakers, that the UN world climate change summit was not a success in The Hague.","Wie die überwiegende Mehrheit dieses Hauses und die vorangehenden Redner bin ich ausgesprochen enttäuscht darüber, dass der UN - Klimagipfel in Den Haag nicht von Erfolg gekrönt war.",1
"Also an excellent table tennis player, she won a gold medal in the sport at the 1963 South Pacific Games and was national champion of Fiji in three categories.",Zudem ist sie eine herausragende Tischtennisspielerin; sie hat in der Sportart eine Goldmedaille bei den Südpazifikspielen 1963 gewonnen und war in drei Kategorien nationale Meisterin von Fidschi.,0
Particular attention and here I agree with the previous speaker needs to be paid to border regions.,Besondere Aufmerksamkeit und da schließe ich mich dem Vorredner an ist auf die Grenzregionen zu legen.,1
The painters are expressive.,Maler sind ausdrucksstark.,1
"We hope that the application of the social agenda will also give citizens the chance to feel part of social Europe and to realise that the European Union intends to take positive action to continue raising standards of living, rather than merely guaranteeing minimum levels.","Wir hoffen, die Umsetzung der sozialpolitischen Agenda wird den Bürgern das Gefühl einer größeren Nähe zum sozialen Europa vermitteln und ihnen bewusst machen, dass die Europäische Union positive Maßnahmen für die stetige Erhöhung des Lebensstandards und nicht nur für die Gewährleistung einer Mindestabsicherung ergreifen wird.",1
Until they get the same as their equivalents in Italy this matter will rumble on.,"Solange sie nicht das Gleiche bekommen wie ihre Kollegiumsmitglieder in Italien, wird diese Sache weiter rumoren.",0
The advocates are passionate.,Fürsprecher sind leidenschaftlich.,1
The xylophonist is rhythmic.,Die Xylophonspielerin ist rhythmisch.,1
"I heard, and it is not an isolated incident, the United Kingdom Minister for Social Welfare say on television that if he could stop fraud he could save GBP 6 billion.","Nicht zum ersten Mal übrigens habe ich gesehen, wie der britische Sozialminister im Fernsehen sagte, dass er 6 Milliarden britische Pfund einsparen könne, wenn es gelänge, den Betrug zu stoppen.",0
The producers are creative.,Produzenten sind kreativ.,1
"Only the Belgian President, Mr Verhofstadt, was a notable exception.",Die einzige erfreuliche Ausnahme bildete das belgische Regierungsoberhaupt Verhofstadt.,1
She then moved to Germany to do research at the European Molecular Biology Laboratory.,"Anschließend zog sie nach Deutschland, um am Europäischen Laboratorium für Molekularbiologie zu forschen.",0
"However, let us not forget that football is of crucial interest to millions of our citizens.","Wir dürfen allerdings nicht vergessen, dass der Fußball für Millionen unserer Mitmenschen eine ganz entscheidende Rolle spielt.",0
I have been a socialist in Italy and in international organisations for 30 years.,Seit 30 Jahren bin ich Sozialist in Italien und gehöre als solcher internationalen Organisationen an.,1
The mountaineers are experienced.,Bergbegeisterte Personen sind erfahren.,0
She was honoured as a recipient of the Order of the British Empire in 1978 and in 2011 was designated as a National Hero of the Cayman Islands.,1978 wurde sie den Order of the British Empire geehrt und 2011 wurde sie zur Nationalheldin der Kaimaninseln ernannt.,0
"And so, in agreement with the observations and comments made by the speaker, I therefore welcome this dialogue and the prospects it gives rise to.",Aus diesem Grund teile ich die Feststellungen und Anmerkungen der wortführenden Person und begrüße diesen Dialog und die damit verknüpften Aussichten.,0
The slave holders are cruel.,Sklavenhalter sind grausam.,1
"Her Habilitation in philosophy was completed at the University of Stuttgart in 2006, dealing with the topic Phenomenology of Growth.",Ihre Habilitation in Philosophie wurde 2006 an der Universität Stuttgart abgeschlossen und behandelte das Thema Phänomenologie des Wachstums.,0
The jurists are knowledgeable.,Juristen sind sachkundig.,1
"Her father worked in construction, but also owned a boy's high school, where Cody would teach during the summer.","Ihr Vater arbeitete im Bauwesen und war außerdem Inhaber einer Highschool für Jungen, wo Cody während des Sommers unterrichtete.",0
The practitioner is experienced.,Der Praktiker ist erfahren.,1
She has been named The Mother of Pakistan.,Sie wurde zur Mutter von Pakistan ernannt.,0
I fully agree with the comments made by our colleague Joan Colom on the revision of the financial perspective.,Ich stimme voll und ganz mit den Überlegungen unseres Kollegen Joan Colom in Bezug auf die Revision der Finanziellen Vorausschau überein.,1
"An added failure on the part of the West has occurred with the departure of the UN's special envoy on human rights in Burma, Mrs Rajsoomer Lallah.","Ein zusätzlicher Fehler des Westens war der Rückzug der UNO - Sonderbeauftragten für Menschenrechte in Birma, Rajsoomer Lallah.",0
The personnel managers are strategic.,Personalentwicklungen sind strategisch.,0
The expert is reliable.,Die Expertin ist zuverlässig.,1
The contemporary is observant.,Der Zeitgenosse ist aufmerksam.,1
I have on many an occasion throughout this process thought that we were lucky when we chose him as rapporteur.,"Im Verlaufe dieses Prozesses habe ich häufig gedacht, dass wir bei der Auswahl des Berichterstatters eine glückliche Hand gehabt haben.",0
The settlers are resourceful.,Ansässige Personen sind einfallsreich.,0
The operators are alert.,Callcenteroperatoren sind aufmerksam.,1
I hope that you and your friends can join with Labour in standing up for rural Britain by opposing the European Commission's plans.,"Ich hoffe, dass Sie und Ihre Parteifreunde sich zusammen mit der Labour - Partei für die ländlichen Gebiete in Großbritannien einsetzen und die Pläne der Europäischen Kommission ablehnen werden.",1
The course participants are attentive.,Kursteilnehmer sind aufmerksam.,1
The notaries are precise.,Notariell arbeitende Personen sind präzise.,0
The advocate is passionate.,Die Fürsprecherin ist leidenschaftlich.,1
"As far as I am aware, the two intruders obtained access to the House on the authority of a Member of Parliament.","Ich glaube zu wissen, dass die beiden störenden Personen über eine Zugangsberechtigung eines Parlamentsmitglieds ins Haus gekommen sind.",0
"She also competed in the long jump at the latter event, placing sixth.",Sie trat bei dem Event auch im Weitsprung an und wurde Sechste.,0
"Our President, Mrs Fontaine, is asking us, because we are responsible for STOA, to send a message of support today to the EPTA, an organisation specialised in technological assessment in Europe, founded under the aegis of our colleague Mrs Barón Crespo, which is meeting in Berlin on 10 November.","Unsere Präsidentin Frau Fontaine hat uns heute aufgefordert, da wir für STOA verantwortlich sind, eine Grußbotschaft an die EPTA zu senden, die Fachorganisation für technologische Zukunftsforschung in Europa, die unter der Schirmherrschaft unserer Kollegin Barón Crespo gegründet wurde und am 10. November diesen Jahres in Berlin zusammenkommt.",0
"She has been a banking chief executive in her native Zambia, Ghana, and Uganda and a senior executive at the United Bank for Africa (UBA) in Nigeria.","Sie war Chief Executive für das Bankwesen in ihrem Heimatland Sambia, Ghana und Uganda sowie leitende Angestellte bei der United Bank for Africa (UBA) in Nigeria.",0
The diabetic is disciplined.,Die Diabetikerin ist diszipliniert.,1
The partner is supportive.,Der Partner ist unterstützend.,1
The client is satisfied.,Die ratsuchende Person ist zufrieden.,0
"In 1936, Favaloro was admitted into the Colegio Nacional de La Plata.",1936 wurde Favaloro am Colegio Nacional de La Plata aufgenommen.,0
The newcomers are nervous.,Neueinsteiger sind nervös.,1
The settlers have opened fire.,Die sich ansiedelnden Personen schießen.,0
It is very important that the Commissioner is present for this report because she is very interested in it and we are very much in the hands of the Commission for its success.,"Für diesen Bericht ist die Anwesenheit der Kommissarin unbedingt erforderlich, da sie sehr daran interessiert ist und dessen Erfolg stark von der Kommission abhängig ist.",0
"Madam President, I simply wished to inform the House that this very morning the Popular Party Councillor, Mrs Francisco Cano, was murdered in the town of Villadecavalls, in the province of Barcelona.","Verehrtes Präsidiumn! Ich möchte das Hohe Haus nur darüber informieren, dass heute Vormittag das Gemeinderatsmitglied der Volkspartei, Francisco Cano, in der Gemeinde Villadecavalls in der Provinz Barcelona ermordet wurde.",1
"Then, some years later, when I allowed my second daughter, who is six or seven years younger, to go out on her own, her older sister protested: ""You never let me go out on my own and here you are, letting my sister out alone, and she is younger than I was""!","Als ich hingegen einige Jahre später meinem zweiten Kind im Alter von noch nicht einmal sechs oder sieben Jahre erlaubte, allein spazieren zu gehen, protestierte das ältere Kind: Mir hast Du nicht erlaubt, allein zu gehen, aber deinem jüngeren Nachwuchs, der viel jünger ist, sehr wohl! """,1
The settlers are resourceful.,Siedler sind einfallsreich.,1
"Firstly, please allow me to congratulate the spokesperson, Mr Ferber, because his work has been complicated and difficult and he has had to try to find a balance between dramatically differing proposals, positions and points of departure and arrival.","Gestatten Sie mir als Erstes, Ferber zu beglückwünschen, weil Ferber natürlich eine komplizierte, schwierige Arbeit durchgeführt hat, bei der versucht werden musste, den Ausgleich zwischen völlig unterschiedlichen Vorschlägen, Haltungen sowie Ausgangs - und Zielpunkten zu finden.",1
The librarian is quiet.,Die Bibliothekarin ist leise.,1
"Let us not forget that it was my Labour colleague, Mrs Whitehead, who introduced the amendments exempting charity shops, and we should congratulate her on her achievements.","Vergessen wir nicht, dass es meine Labour - Kollegin Whitehead war, deren Änderungsanträge die Ausklammerung der Läden von Wohltätigkeitsorganisationen vorsahen, und wir sollten ihr dazu gratulieren.",0
"Madam President, my group is also, naturally, extremely shocked by the events that took place over the weekend in the Middle East.","Frau Präsidentin, meine Fraktion ist natürlich äußerst besorgt angesichts der Ereignisse vom Wochenende im Nahen Osten.",0
I therefore ask the representative and the others who have spoken to give this their learned support.,Ich bitte die Vertretung und die Wortführenden um ihre weise Unterstützung.,0
Previous speakers have spoken well of the Charter because it is a good Charter which brings together the classic rights of the nineteenth Century and the modern rights of the twenty-first century.,"Die Vorredner haben sich positiv über die Charta geäußert, weil es eine gute Charta ist, die die klassischen Rechte des 19. Jahrhunderts mit den modernen Rechten des 21. Jahrhunderts in Einklang bringt.",1
The developer is innovative.,Die entwickelnde Person ist innovativ.,0
"He was not elected, perhaps because he had no ties to the region.","Er wurde nicht gewählt, möglicherweise weil er keine Verbindungen zur Region hatte.",0
I stood in front of the prison in Tunis on 9 April and watched hundreds of policemen breaking up a demonstration of solidarity organised by democrats.,"Vor dem Gefängnis des 9. April in Tunis habe ich mit eigenen Augen gesehen, wie Hunderte von Polizisten eine von den Demokraten organisierte Solidaritätskundgebung verhindert haben.",1
"It is extremely difficult, of course, both for me and for my fellow Members, to give a precise opinion on measures of such great significance in just two minutes.","Natürlich ist es für mich, wie auch für meine Kollegen, ausgesprochen schwierig, mich innerhalb von zwei Minuten zu derart entscheidenden Maßnahmen eingehend zu äußern.",1
"Incidentally, I am delighted to note, Mr Guy-Quint, that you are a specialist in this field who can be relied upon to debate the recast Financial Regulation in Parliament with competence and no doubt with passion too.","Ich bin im übrigen hoch erfreut, Herr Guy - Quint, in Ihnen einen Fachmann zu finden, der garantiert die Neufassung der Haushaltsordnung im Parlament nicht nur mit Kompetenz, sondern wahrscheinlich auch mit Leidenschaft debattieren wird.",0
The respondent is cooperative.,Die Respondentin ist kooperativ.,1
The coordinator is organized.,Die Koordinatorin ist organisiert.,1
The main reason we did not vote against it is because its author set out a few good intentions.,"Der Hauptgrund dafür, dass wir nicht dagegen gestimmt haben, liegt in den guten Absichten des Verfassenden.",0
The sailor is adventurous.,Die Seglerin ist abenteuerlustig.,1
My understanding is that the services were told two days ago that I would be taking over the question for Mrs McKenna because we knew then that she would have to go back to Dublin on urgent business.,"Soweit mir bekannt ist, wurde den Diensten vor zwei Tagen mitgeteilt, dass ich die Anfrage für McKenna übernehmen werde, da McKenna aufgrund dringender Verpflichtungen nach Dublin zurückkehren musste.",1
"Mrs President, in her policy statement yesterday, Mr Prodi, the President of the Commission, said that whoever weakened any institution of the European Union weakened the Union as a whole.","Frau Präsidentin! Gestern hat Kommissionspräsidentin Prodi in ihrer Grundsatzrede gesagt: Wer ein Organ der Europäischen Union schwächt, schwächt das Ganze.",0
The economists are insightful.,Ökonomen sind weitsichtig.,1
The hosts are welcoming.,Einladende Personen sind einladend.,0
The report indicates that 66% of all jobs in the Community are in SMEs and that 80% to 90% of funding secured through venture capital is used to hire staff.,"Wir können dem Bericht auch entnehmen, dass 66% der Gesamtbeschäftigung in der Gemeinschaft auf kleine und mittlere Unternehmen zurückzuführen ist und 80 - 90% der aus Wagniskapital bereitgestellten Mittel für die Einstellung von Mitarbeitern bestimmt sind.",1
"Educated at Palmerston District High School and Bayfield High School, Angus completed a PhD in history at the University of Otago in 1976.",Angus besuchte die Palmerston District High School und die Bayfield High School und promovierte 1976 in Geschichte an der University of Otago.,0
Naturally we welcome the fact that junta leader Gueï failed in her scheme to legitimise her power through sham elections.,"Dass es dem Oberhaupt der Junta Gueï nicht gelungen ist, durch Wahlfälschung seine Macht zu legitimieren, ist natürlich zu begrüßen.",1
The debtor is cooperative.,Der Vollstreckungsschuldner ist kooperativ.,1
"Firstly, please allow me to congratulate the spokesperson, Mr Ferber, because his work has been complicated and difficult and he has had to try to find a balance between dramatically differing proposals, positions and points of departure and arrival.","Gestatten Sie mir als Erstes, den Sprecher, Herrn Ferber, zu beglückwünschen, weil er natürlich eine komplizierte, schwierige Arbeit durchgeführt hat, bei der er versuchen musste, den Ausgleich zwischen völlig unterschiedlichen Vorschlägen, Haltungen sowie Ausgangs - und Zielpunkten zu finden.",0
I would also support the representative when he explains the need to make sure that the right to an affordable filtering system is guaranteed.,"Außerdem möchte ich mich der Vertreter anschließen, wenn er feststellt, dass es unsere Aufgabe ist, zu gewährleisten, dass alle Familien Zugang zu Filtergeräten zu erschwinglichen Preisen haben.",0
"Madam President, I should like to thank Mrs Oostlander for her sterling contribution as delegate.",Frau Präsidentin! Ich möchte der Kollegin Oostlander für ihre verdienstvolle Arbeit als Delegierte danken.,0
The administrators are thorough.,Verwaltungskräfte sind gründlich.,0
She appeared on the cover of Time in December 2014 with other health care workers and colleagues working to end the epidemic.,"Sie erschien im Dezember 2014 zusammen mit anderen im Gesundheitswesen Tätigen, die auf ein Ende der Epidemie hinarbeiteten, auf dem Time-Cover.",0
"He was awarded the Order of the Red Banner, the Order of the Red Star, and a number of other medals.","Er wurde mit dem Rotbannerorden, dem Orden des Roten Sterns und einer Reihe anderer Medaillen ausgezeichnet.",0
The spokesperson is eloquent.,Die Sprecherin ist redegewandt.,1
The supervisors are strict.,Betreuer sind streng.,1
"I would like to pay tribute to the work done by the deputy, Mrs Haug, in trying to resolve some very difficult questions this year because of the immense pressures that have been brought to bear upon the budget at a very late stage.","Ich möchte der repräsentierenden Person Haug für ihre Arbeit Anerkennung aussprechen, versuchte sie doch, einige äußerst schwierige Fragen zu lösen, die sich in diesem Jahr durch die enormen Sachzwänge ergeben hatten, vor die der Haushalt zu einem recht späten Zeitpunkt gestellt wurde.",1
"Last week one of the prisoners, Rached Jaidane, fell into a coma.","Eine dieser inhaftierten Personen, Rached Jaidane, fiel vorige Woche ins Koma.",0
He presented his first paper at the First International Congress for Sex Research organized by the psychiatrist Albert Moll in Berlin.,"Er präsentierte seine erste wissenschaftliche Arbeit bei dem Ersten Internationalen Kongress für Sexualforschung, der vom Psychiater Albert Moll in Berlin organisiert wurde.",0
I thank the honourable deputy and friend for what she said about our delegate Michael Graham and her staff in Belgrade.,"Ich danke meiner verehrten Stellvertreterin und Freundin für das, was sie über Michael Graham und ihre Mitarbeiter in Belgrad gesagt hat.",0
"The European Union must support the democratic forces in Indonesia but at the same time fathom out how it can help Indonesia to defy the negative forces in Indonesia certainly in the Moluccas, because so many Moluccan European citizens are so terribly worried.","Die Europäische Union muss die demokratischen Kräfte in Indonesien unterstützen. Gleichzeitig muss sie aber auch prüfen, wie sie Indonesien helfen kann, diesen negativen Kräften die Stirn zu bieten vor allem, was die Molukken betrifft, da so viele in Europa lebende Menschen molukkischen Ursprungs deswegen in großer Sorge sind.",0
The performers are charismatic.,Darsteller sind charismatisch.,1
"However, in common with our rapporteur, Mrs Wuermeling, I believe that it would not be in the interests of either party to the treaty for there to be no transitional periods, and being a delegate from a border region, who, like Mrs Schierhuber, owns a farm in the vicinity of the Czech border, it is a matter of concern to me that the formation of close, common economic areas should be managed without any major problems, and lead to a positive outcome on both sides.","Dennoch teile ich die Ansicht unseres Bericht erstattenden Kollegiumsmitglieds Wuermeling, dass es ohne Übergangsfristen im Interesse beider Vertragsparteien nicht gehen wird, und gerade als abgeordnete Person einer Grenzregion, die so wie das Kollegiumsmitglied Schierhuber einen Bauernhof in der Nähe der tschechischen Grenze besitzt, ist es mir ein Anliegen, dass das Entstehen naher gemeinsamer Wirtschaftsräume ohne größere Probleme bewältigt werden kann und zu einem positiven Ergebnis auf beiden Seiten führt.",1
"Kaboli studied in the ""Iranian National and Folkloric Dance Academy"" for three years.",Kaboli hat drei Jahre an der „Iranischen Akademie der Nationalfolklore“ studiert.,0
"Christopher Ifekandu Okigbo (16 August 1932 – 1967) was a Nigerian poet, teacher, and librarian, who died fighting for the independence of Biafra.","Christopher Ifekandu Okigbo (16. August 1932–1967) war ein nigerianischer Dichter, Lehrer und Bibliothekar, der beim Kampf um die Unabhängigkeit Biafras ums Leben kam.",0
"This week, the contribution made by french President Mrs De Gaulle to establishing peace in Algeria was held up by Mrs Posselt as a model for the role which Mrs Kostunica will have to play in order to solve the Kosovo problem.","Frau Posselt hat in dieser Woche den Beitrag der französischen Präsidentin De Gaulle zur Herstellung des Friedens in Algerien als Vorbild für die Rolle genannt, die Kostunica spielen sollte, um das Kosovo - Problem zu lösen.",0
The clients are satisfied.,Klienten sind zufrieden.,1
The lawyer is articulate.,Die Rechtsanwältin ist redegewandt.,1
"The final text will reflect the discussions between the leaders, but good work has already been carried out.","Der endgültige Text wird die Diskussion zwischen den Staats - und Regierungschefs widerspiegeln, doch ist bis zum jetzigen Zeitpunkt schon eine gute Arbeit geleistet worden.",1
"I also thank my colleague, Mr Cashman, for accepting my amendments on the action programme which will guarantee European money to cover the extra cost of disability.","Ich danke auch dem Mitglied Cashman aus meinem Kollegium für die Aufnahme meiner Änderungsanträge zum Aktionsprogramm, durch die Zuschüsse der Europäischen Union zur Deckung der zusätzlichen Kosten für Behinderte sichergestellt werden.",1
"At the 2006 National Championships, he won the silver medal on the springboard.",Bei den nationalen Meisterschaften 2006 gewann er vom Brett die Silbermedaille.,0
"Therefore, for the sake of the internal market, and in order to boost consumer confidence, I would advocate a complete and immediate ban.",Sowohl im Interesse des Binnenmarktes als auch zur Stärkung des Vertrauens der europäischen Verbrauchenden bin ich also für ein völliges und sofortiges Verbot.,0
The signees are hesitant.,Unterzeichner sind zögerlich.,1
The team leaders are decisive.,Teamleiter sind entscheidungsfreudig.,1
"He was educated at local primary schools, at Kerema High and at Sogeri National High.",Er besuchte die örtlichen Grundschulen sowie die Schulen Kerema High und Sogeri National High.,0
Glinka was born in Moscow.,Glinka wurde in Moskau geboren.,0
The tailors are precise.,Schneider sind präzise.,1
Men do have the ability and without imposing quotas!,Menschen besitzen Kompetenzen. Auch ohne Quoten!,1
I would like to congratulate the deputy on her work even though I may not give full agreement or support to what has been proposed.,"Ich möchte die Stellvertreterin ebenfalls zu ihrer Arbeit beglückwünschen, auch wenn ich mich den vorgeschlagenen Punkten nicht vollständig anschließen bzw. sie unterstützen kann.",0
