english,german,label
Don't be so impatient.,Sei nicht so ungeduldig!,0
People don't want to hear that.,Die Leute wollen das nicht hören.,0
That's the nicest thing anyone's ever said to me.,"Das ist das Netteste, was je jemand zu mir gesagt hat!",0
This is a crazy idea.,Das ist eine verrückte Idee.,0
What's for supper?,Was gibt’s zum Abendbrot?,0
She's a babe.,Sie ist ein Hammer!,0
I don't find any of this interesting.,Ich finde nichts davon interessant.,0
I got a B in physics.,Ich habe eine Zwei in Physik bekommen.,0
I don't like talking about myself.,Ich rede nicht gern über mich selbst.,0
"The little girl, deeply moved by the old man's pitiful story, burst into tears.","Tief gerührt von der bemitleidenswerten Geschichte des alten Mannes, brach das kleine Mädchen in Tränen aus.",0
Are you hungry?,Hast du Hunger?,0
I want to surprise him.,Ich will ihn überraschen.,0
"There are five items on the tray, three of which are keys.",Es liegen fünf Gegenstände auf dem Tablett; drei davon sind Schlüssel.,0
Get back in the house.,Geh zurück ins Haus.,0
It's the book you are looking for.,"Das ist das Buch, das du suchst.",0
We hardly see you anymore.,Wir sehen dich kaum noch.,0
Don't show your face around here again.,Lass dich hier nicht noch mal sehen!,0
Can I talk to you for a second please?,Könnte ich einmal kurz mit dir sprechen?,0
It's spring again.,Es ist mal wieder Frühling geworden.,0
This room is too small.,Dieses Zimmer ist zu klein.,0
I can ride a horse.,Ich kann reiten.,0
His work is not up to standard.,Seine Leistung entspricht nicht dem Standard.,0
You have to pay in advance.,Ihr müsst im Voraus bezahlen.,0
You've hardly changed.,Du hast dich kaum verändert.,0
You're too picky.,Ihr seid zu wählerisch.,0
The answer to this question is easy.,Die Antwort auf diese Frage ist einfach.,0
Zezo is not my name. It's only a nickname.,"Zezo ist nicht mein Name, es ist nur ein Spitzname.",0
We respect them.,Wir respektieren sie.,0
The sea is rough.,Die See ist rau.,0
Don't misbehave.,Benehmen Sie sich nicht daneben!,0
I wasn't sure which way I should go.,"Ich war mir nicht sicher, wo ich langgehen sollte.",0
I bought him a drink in return for his help.,Zum Dank für seine Hilfe lud ich ihn auf ein Gläschen ein.,0
The Greens are against everything.,Die Grünen sind gegen alles.,0
The washing machine is making a strange sound.,Die Waschmaschine hört sich komisch an.,0
Time goes by quickly when you're having fun.,"Die Zeit vergeht schnell, wenn man Spaß hat.",0
They might tell us the truth.,Sie könnten uns die Wahrheit sagen.,0
He is said to have something to do with the political scandal.,"Man sagt von ihm, dass er etwas mit dem politischen Skandal zu tun hat.",0
"Which do you like better, white rice or brown rice?",Mögt ihr lieber weißen oder braunen Reis?,0
Do you have Japanese newspapers?,Haben Sie japanische Zeitungen?,0
You are as white as a sheet.,Du bist ja weiß wie ein Laken!,0
We are alone in believing that she is a beautiful woman.,"Wir sind allein in dem Glauben, dass sie eine schöne Frau ist.",0
Don't do that anymore.,Mach das nicht wieder!,0
I don't know who you're talking about.,"Ich weiß nicht, über wen ihr sprecht.",0
This coffee is not hot enough.,Dieser Kaffee ist nicht heiß genug.,0
When does the book go to press?,Wann geht das Buch in Druck?,0
This is a mistake.,Das ist ein Fehler.,0
No one wanted to volunteer.,Niemand wollte sich freiwillig melden.,0
You never come over anymore.,Sie kommen überhaupt nicht mehr vorbei.,0
I've already found a volunteer.,Ich habe schon einen Freiwilligen gefunden.,0
His house was broken into by burglars last week.,In sein Haus wurde vorige Woche eingebrochen.,0
It's not a big deal.,Es ist keine große Sache.,0
I didn't sleep long enough.,Ich habe nicht lange genug geschlafen.,0
Where in Australia are you from?,Aus welchem Teil Australiens kommst du?,0
Where did you find this meme?,Wo hast du dieses Meme gefunden?,0
I can't agree with you on this matter.,In dieser Sache bin ich nicht deiner Meinung.,0
They never pay any attention to me.,Nie zollten sie mir eine Aufmerksamkeit.,0
I should've known you'd come back.,"Ich hätte mir denken können, dass du zurück kommen würdest.",0
It's time for a change.,Es ist Zeit für eine Veränderung!,0
He would not take the money.,Er würde das Geld nicht annehmen.,0
He lives there alone.,Er lebt dort alleine.,0
We didn't go anywhere.,Wir sind nirgends hingegangen.,0
Someday she'll have to pay for what she's done.,"Eines Tages wird sie für das, was sie getan hat, bezahlen müssen.",0
I think it's a shame that some foreign language teachers were able to graduate from college without ever having studied with a native speaker.,"Ich halte es für eine Schande, dass es manche Fremdsprachenlehrer geschafft haben, ihren Universitätsabschluss zu machen, ohne je von einem Muttersprachler gelernt zu haben.",0
She's younger than him.,Sie ist jünger als er.,0
That's me.,Ich bin jetzt fertig.,0
We love having bees on the property.,"Wir lieben es, Bienen hier auf dem Grundstück zu haben.",0
Don't let her go out after dark.,Lassen Sie sie nicht im Dunkeln rausgehen.,0
Whose turn is it to deal the cards?,Wer ist mit Kartengeben an der Reihe?,0
What's the matter with you?,Was ist mit dir los?,0
He's addicted to drugs.,Er ist drogensüchtig.,0
Which one do you like better?,Welches gefällt dir besser?,0
It's a quarter to three.,Jetzt ist es Viertel vor drei.,0
Water reflects light.,Wasser spiegelt Licht wider.,0
I'm the boss now.,Ich bin jetzt die Chefin.,0
The man ran away.,Der Mann lief fort.,0
Don't let me catch you doing anything like this again.,Lass mich dich nicht noch mal bei so etwas erwischen!,0
Someone made a mistake.,Jemand hat einen Fehler gemacht.,0
"In a minute, I'm going to tell you my life story.",Ich werde dir gleich meine Lebensgeschichte erzählen.,0
We're going to discuss the problem tomorrow.,Wir werden das Problem morgen besprechen.,0
This desk is different from the one I ordered.,"Dieser Schreibtisch ist anders als der, den ich bestellt habe.",0
What a waste of water!,Was für eine Wasserverschwendung!,0
He walked rapidly.,Er ging schnell.,0
I'm going to keep my distance from her for a while.,Ich werde mich für eine Weile von ihr distanzieren.,0
Does that ever happen to you?,Passiert Ihnen das manchmal?,0
The boys have ruined the radio.,Die Jungen haben das Radio kaputtgemacht.,0
All you have to do is sign this paper.,Sie müssen lediglich dieses Dokument unterschreiben.,0
I don't like the way she laughs.,"Ich mag es nicht, wie sie lacht.",0
She seems to have been happy.,"Es scheint, als sei sie glücklich gewesen.",0
I tried in vain to open it.,"Ich habe vergeblich versucht, es aufzumachen.",0
Who are you again?,Wer sind Sie nochmal?,0
You're imagining things.,Du bildest dir das ein.,0
This makes the situation worse.,Das verschlimmert die Situation.,0
This isn't my bag.,Das ist nicht meine Tasche.,0
We've already met.,Wir haben uns schon kennengelernt.,0
He is constantly finding fault with other people.,Er hat ständig an anderen Leuten etwas auszusetzen.,0
You will do no such thing.,Ihr werdet nichts dergleichen tun!,0
There are downsides to being pretty.,"Es hat auch seine Schattenseiten, hübsch zu sein.",0
She did not visit me on Sunday but on Monday.,"Sie hat mich nicht am Sonntag besucht, sondern am Montag.",0
Please don't tell my wife.,Sage bitte meiner Frau nichts davon!,0
"He was very tall and thin, with long arms and legs.","Er war sehr groß und mager, mit langen Armen und Beinen.",0
What do you want to ask me?,Was willst du mich fragen?,0
Mary turned me down when I asked her on a date.,"Maria ließ mich abblitzen, als ich sie mal ausführen wollte.",0
We have lunch at about noon.,Wir essen gegen Mittag Mittagessen.,0
I'm getting high.,Ich werde high.,0
I keep a daily record of the temperature.,Ich führe täglich Buch über die Temperatur.,0
Why doesn't he smile at me anymore?,Warum lächelt er mich nicht mehr an?,0
Are you still living in Boston?,Lebst du noch in Boston?,0
It is preferable that she do it alone.,Sie sollte es vorzugsweise allein tun.,0
The police carefully investigated the cause of the accident.,Die Polizei untersuchte die Unfallursache sorgfältig.,0
Where's the bank?,Wo ist die Bank?,0
There is a bus every 20 minutes.,Es kommt alle zwanzig Minuten ein Bus.,0
What are you still doing here?,Was machen Sie denn noch hier?,0
I just stopped by to pick something up.,"Ich bin nur vorbeigekommen, um etwas abzuholen.",0
I just want to improve as much as I can.,Ich will mich nur so stark wie möglich verbessern.,0
It isn't as if we were rich.,"Es ist nicht so, dass wir reich wären.",0
A chain is no stronger than its weakest link.,Eine Kette ist nicht stabiler als ihr schwächstes Glied.,0
Can I see you in my office for a minute?,Kommen Sie mal bitte zu mir ins Büro?,0
Fix this.,Beheben Sie das.,0
The medicine decreased his pain.,Das Medikament linderte seine Schmerzen.,0
How many books do you have?,Wie viele Bücher habt ihr?,0
"If you have a question, please raise your right hand.","Wenn du eine Frage hast, hebe bitte die rechte Hand.",0
I left my pack in a coin locker at the train station.,Ich habe mein Gepäck in einem Münzschließfach am Bahnhof gelassen.,0
The man strikes me as being dishonest.,Der Mann dünkt mich unehrlich.,0
I can't untie this knot.,Ich bekomme diesen Knoten nicht los.,0
How did you know all that?,Woher wusstest du das alles?,0
I wish you wouldn't call me that.,"Ich wünschte, Sie würden mich nicht so nennen.",0
I have no idea what's going on here.,"Ich habe keine Ahnung, was hier vor sich geht.",0
I can't live with you anymore.,Ich kann nicht mehr mit dir leben.,0
He is swimming in the river.,Er schwimmt im Fluss.,0
Tell him to call me.,"Sag' ihm, er soll mich anrufen.",0
Don't let him answer the phone.,Lass ihn nicht ans Telefon gehen!,0
Did the baby wake up?,Ist das Baby aufgewacht?,0
You guys messed up.,Ihr habt es verpatzt.,0
The water was murky.,Das Wasser war trüb.,0
I'm afraid you're mistaken.,"Ich fürchte, da liegst du falsch.",0
I hadn't expected anyone to be home.,"Ich hatte nicht erwartet, dass irgendjemand zu Hause war.",0
I'm not sure what's wrong.,"Ich bin mir nicht sicher, was falsch ist.",0
Can I take your picture?,Darf ich euch fotografieren?,0
He has not eaten a decent meal in a long time.,Er hat schon lange nichts Richtiges mehr gegessen.,0
You can't give up hope.,Du darfst nicht die Hoffnung aufgeben.,0
He is here!,Er ist hier!,0
I like that dress a lot. Can I try it on?,Das Kleid gefällt mir sehr. Darf ich das mal anprobieren?,0
I have to go shopping. I'll be back in an hour.,"Ich muss einkaufen gehen, ich komme in einer Stunde zurück.",0
The rumor proved to be true.,Das Gerücht erwies sich als wahr.,0
I knew you'd come home.,"Ich wusste, dass ihr nach Hause kämet.",0
His writing is very subjective.,Er schreibt sehr subjektiv.,0
Have you ever read any novels by a Canadian author?,Habt ihr jemals Romane eines kanadischen Schriftstellers gelesen?,0
The price is reasonable.,Der Preis ist vernünftig.,0
"The more you explain it, the more I don't understand it.","Je mehr Sie es erklären, desto weniger verstehe ich es.",0
I'm surprised at you.,Ich bin von dir verblüfft.,0
It was a wise decision.,Das war eine kluge Entscheidung.,0
You don't drink enough water.,Ihr trinkt nicht genug Wasser.,0
Turn around.,Dreh dich um.,0
He is taller than me by a head.,Er ist einen Kopf größer als ich.,0
Coal and natural gas are natural fuels.,Kohle und Erdgas sind natürliche Brennstoffe.,0
Is that too much to ask?,Ist das zu viel gefragt?,0
Do you want me to rub your shoulders?,Soll ich dir die Schultern massieren?,0
We need to hurry.,Wir müssen uns sputen.,0
"You may stay here if you like, as long as you keep quiet.","Solange du dich ruhig verhältst, kannst du, wenn du möchtest, hierbleiben.",0
I want to play tennis with you someday.,Irgendwann will ich mit dir Tennis spielen.,0
Several ships are stuck in sea ice in Antarctica.,Mehrere Schiffe stecken im Eis des Südpolarmeeres fest.,0
Did you buy this book?,Hast du das Buch gekauft?,0
I am divorced.,Ich bin geschieden.,0
You should receive them by the end of the week.,Sie sollten gegen Wochenbeginn ankommen.,0
Do you enjoy studying French?,Lernt ihr gerne Französisch?,0
Would you please look after the children?,Würdest du bitte die Kinder betreuen?,0
Did you enjoy your swim?,Hat dir das Schwimmen Spaß gemacht?,0
How do I know if a guy is interested in me?,"Woran erkenne ich, ob sich ein Typ für mich interessiert?",0
"Excuse me, but could you tell me the way to the station?","Entschuldigen Sie! Könnten Sie mir sagen, wie ich zum Bahnhof komme?",0
She shaves her legs.,Sie rasiert sich die Beine.,0
We love the same girl.,Wir lieben dasselbe Mädchen.,0
When was the last time you rode a horse?,Wann bist du das letzte Mal auf einem Pferd geritten?,0
This town has a rich history.,Diese Stadt hat eine reiche Geschichte.,0
Would you tell me why you have refused their offer?,"Würdet ihr mir sagen, warum ihr ihr Angebot abgelehnt habt?",0
I have read this book before.,Ich habe dieses Buch früher schon mal gelesen.,0
I hate the rules.,Ich hasse die Vorschriften.,0
"No, thank you. I am just looking.","Nein, danke. Ich schaue mich nur um.",0
